Initial.Definition,Study,Zhao.ND.1,Zhao.FD.1,specie i,specie j,Kingdom,Treatment,a_ii_AP,a_jj_AP,a_ij_AP,a_ji_AP,Si,Sj,Lambdai,Lambdaj,gii,gjj,gij,gji,a_ii_LV,a_jj_LV,a_ij_LV,a_ji_LV,a_ii_AP_expo,a_jj_AP_expo,a_ij_AP_expo,a_ji_AP_expo,Model use
Carroll,Venail.2016,,,Chlorella,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.228,0.315666667,-0.049,0.07,,,,,,,,,none
Carroll,Venail.2016,,,Chlorella,Selestrum,Phytoplankton,Control,,,,,,,,,0.2634,0.562666667,0.106533333,0.009,,,,,,,,,none
Carroll,Venail.2016,,,Chlorella,Staurastrum,Phytoplankton,Control,,,,,,,,,0.288,0.101,0.477666667,-0.02,,,,,,,,,none
Carroll,Venail.2016,,,Chlorella,Tetraedron,Phytoplankton,Control,,,,,,,,,0.288,0.157666667,0.492,0.026,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Chlorella,Phytoplankton,Control,,,,,,,,,0.452333333,0.258666667,-0.049,0.205666667,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Cosmarium,Phytoplankton,Control,,,,,,,,,0.229333333,0.229333333,-0.049,-0.049,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Pandori,Phytoplankton,Control,,,,,,,,,0.39,0.228,0.336545455,0,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.314666667,0.315666667,0.061666667,0.231333333,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Selestrum,Phytoplankton,Control,,,,,,,,,0.3046,0.562666667,0.103466667,0.043,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Staurastrum,Phytoplankton,Control,,,,,,,,,0.452333333,0.101,0.408666667,-0.049,,,,,,,,,none
Carroll,Venail.2016,,,Closteriopsis,Tetraedron,Phytoplankton,Control,,,,,,,,,0.452333333,0.157666667,0.0715,0.028333333,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Chlorella,Phytoplankton,Control,,,,,,,,,0.229333333,0.322777778,-0.049,0.271333333,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Closteriopsis,Phytoplankton,Control,,,,,,,,,0.229333333,0.332,-0.049,0.494333333,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Pandori,Phytoplankton,Control,,,,,,,,,0.302166667,0.228,0.261636364,-0.02,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.255733333,0.315666667,0.049444444,0.522666667,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Selestrum,Phytoplankton,Control,,,,,,,,,0.2604,0.562666667,0.090333333,0.158666667,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Staurastrum,Phytoplankton,Control,,,,,,,,,0.229333333,0.101,0.02,0.0425,,,,,,,,,none
Carroll,Venail.2016,,,Cosmarium,Tetraedron,Phytoplankton,Control,,,,,,,,,0.229333333,0.157666667,-0.02,0.001,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Chlorella,Phytoplankton,Control,,,,,,,,,0.228,0.321333333,-0.049,0.353545455,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Closteriopsis,Phytoplankton,Control,,,,,,,,,0.228,0.39,0,0.336545455,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Cosmarium,Phytoplankton,Control,,,,,,,,,0.452333333,0.302166667,0.0715,0.261636364,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.2414,0.315666667,0.042090909,0.467666667,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Selestrum,Phytoplankton,Control,,,,,,,,,0.277888889,0.562666667,0.100285714,0.377,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Staurastrum,Phytoplankton,Control,,,,,,,,,0.228,0.101,0.079,0.097333333,,,,,,,,,none
Carroll,Venail.2016,,,Pandori,Tetraedron,Phytoplankton,Control,,,,,,,,,0.228,0.157666667,0.079,0.165,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Chlorella,Phytoplankton,Control,,,,,,,,,0.315666667,0.352066667,0.07,0.0951,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Closteriopsis,Phytoplankton,Control,,,,,,,,,0.315666667,0.314666667,0.231333333,0.061666667,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Cosmarium,Phytoplankton,Control,,,,,,,,,0.315666667,0.255733333,0.522666667,0.049444444,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Pandori,Phytoplankton,Control,,,,,,,,,0.315666667,0.2414,0.467666667,0.042090909,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Selestrum,Phytoplankton,Control,,,,,,,,,0.287866667,0.562666667,0.100285714,0.069,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Staurastrum,Phytoplankton,Control,,,,,,,,,0.315666667,0.101,0.354666667,-0.049,,,,,,,,,none
Carroll,Venail.2016,,,Scenedesmus,Tetraedron,Phytoplankton,Control,,,,,,,,,0.315666667,0.157666667,0.354,0.109,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Chlorella,Phytoplankton,Control,,,,,,,,,0.562666667,0.2634,0.009,0.106533333,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Closteriopsis,Phytoplankton,Control,,,,,,,,,0.562666667,0.3046,0.043,0.103466667,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Cosmarium,Phytoplankton,Control,,,,,,,,,0.562666667,0.2604,0.158666667,0.090333333,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Pandori,Phytoplankton,Control,,,,,,,,,0.562666667,0.277888889,0.377,0.100285714,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.562666667,0.287866667,0.069,0.100285714,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Staurastrum,Phytoplankton,Control,,,,,,,,,0.315666667,0.276066667,0.354,0.019538462,,,,,,,,,none
Carroll,Venail.2016,,,Selestrum,Tetraedron,Phytoplankton,Control,,,,,,,,,0.562666667,0.157666667,0.136,0.009,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Chlorella,Phytoplankton,Control,,,,,,,,,0.101,0.288,-0.02,0.477666667,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Closteriopsis,Phytoplankton,Control,,,,,,,,,0.101,0.452333333,-0.049,0.408666667,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Cosmarium,Phytoplankton,Control,,,,,,,,,0.101,0.229333333,0.0425,0.02,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Pandori,Phytoplankton,Control,,,,,,,,,0.101,0.228,0.097333333,0.079,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.101,0.315666667,-0.049,0.354666667,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Selestrum,Phytoplankton,Control,,,,,,,,,0.315666667,0.562666667,0.354,0.081333333,,,,,,,,,none
Carroll,Venail.2016,,,Staurastrum,Tetraedron,Phytoplankton,Control,,,,,,,,,0.101,0.157666667,0.159,0.079,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Chlorella,Phytoplankton,Control,,,,,,,,,0.157666667,0.288,0.026,0.492,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Closteriopsis,Phytoplankton,Control,,,,,,,,,0.157666667,0.452333333,0.028333333,0.0715,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Cosmarium,Phytoplankton,Control,,,,,,,,,0.157666667,0.229333333,0.001,-0.02,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Pandori,Phytoplankton,Control,,,,,,,,,0.157666667,0.228,0.165,0.051,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Scenedesmus,Phytoplankton,Control,,,,,,,,,0.157666667,0.315666667,0.109,0.354,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Selestrum,Phytoplankton,Control,,,,,,,,,0.157666667,0.562666667,0.009,0.136,,,,,,,,,none
Carroll,Venail.2016,,,Tetraedron,Staurastrum,Phytoplankton,Control,,,,,,,,,0.157666667,0.101,0.079,0.159,,,,,,,,,none
Godoy,Germain.2018,,,B. caritus,H.depressum,Plant,dry,2.176,0.036,0.001,1.291,,,563.2992314,137.9630874,563.2992314,137.9630874,95.45380911,0.412137423,,,,,,,,,annual plant model
Godoy,Germain.2018,,,B. caritus,H. vulgare,Plant,dry,2.176,0.266,2.85,0.005,,,563.2992314,15.70244623,563.2992314,15.70244623,3.55226744,7.031612977,,,,,,,,,annual plant model
Godoy,Germain.2018,,,B. caritus,H. depressum,Plant,wet,0.175,0.138,0.001,0.795,,,78.97080631,155.1424261,78.97080631,155.1424261,40.7339964,0.436198762,,,,,,,,,annual plant model
Godoy,Germain.2018,,,B. caritus,H. vulgare,Plant,wet,0.175,0.227,0.623,0.006,,,78.97080631,22.83211361,78.97080631,22.83211361,1.297531639,6.414056178,,,,,,,,,annual plant model
Godoy,Germain.2018,,,C. berlandieri,C. perfoliata,Plant,dry,0.267,0.022,0.001,0.072,,,44.13286107,14.49937381,44.13286107,14.49937381,33.77668469,1.14283091,,,,,,,,,annual plant model
Godoy,Germain.2018,,,C. berlandieri,P. oleracea,Plant,dry,0.267,0.017,0.001,221.85,,,44.13286107,331.1030703,44.13286107,331.1030703,2.842445117,0.009238254,,,,,,,,,annual plant model
Godoy,Germain.2018,,,C. berlandieri,C. perfoliata,Plant,wet,0.223,0.007,0.001,0.065,,,69.36218002,8.600155873,69.36218002,8.600155873,60.68696739,0.407550642,,,,,,,,,annual plant model
Godoy,Germain.2018,,,C. berlandieri,P. oleracea,Plant,wet,0.223,279.72,0.001,219.9,,,69.36218002,509.2097484,69.36218002,509.2097484,69.33929899,0.007543458,,,,,,,,,annual plant model
Godoy,Germain.2018,,,E. caespitosa,E. californica,Plant,dry,0.01,3.091,9.309,0.002,,,100.9254373,52.21988315,100.9254373,52.21988315,0.650049769,2.534611553,,,,,,,,,annual plant model
Godoy,Germain.2018,,,E. caespitosa,P. dubium,Plant,dry,0.01,0.829,56.02,0.004,,,100.9254373,617.4048895,100.9254373,617.4048895,0.002423198,15.53925465,,,,,,,,,annual plant model
Godoy,Germain.2018,,,E. caespitosa,E. californica,Plant,wet,0.004,0.012,3.573,2.388,,,66.97036263,53.69986106,66.97036263,53.69986106,0.004273225,0.001377151,,,,,,,,,annual plant model
Godoy,Germain.2018,,,E. caespitosa,P. dubium,Plant,wet,0.004,0.705,15.1,0.008,,,66.97036263,947.353981,66.97036263,947.353981,0.003300212,7.58937748,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. bicolor,L. purshianus,Plant,dry,3.983,3.551,2.158,0.003,,,7.095253122,13.05308761,7.095253122,13.05308761,0.852184675,13.00015753,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. bicolor,T. incartum,Plant,dry,3.983,13.42,8.221,0.009,,,7.095253122,392.7636335,7.095253122,392.7636335,0.029455362,387.2970392,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. bicolor,L. purshianus,Plant,wet,0.563,12.01,0.796,0.096,,,4.275229065,58.41365743,4.275229065,58.41365743,0.890314862,37.48708591,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. bicolor,T. incartum,Plant,wet,0.563,20.18,7.845,0.945,,,4.275229065,1136.343099,4.275229065,1136.343099,0.009666297,174.8309548,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. glabrata,L. californica,Plant,dry,0.157,0.214,0.042,0.105,,,468.7002988,1.559079988,468.7002988,1.559079988,432.2870167,0.000757847,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. glabrata,C. melitensis,Plant,dry,0.157,0.438,0.066,0.689,,,468.7002988,666.3099555,468.7002988,666.3099555,3.569785196,2.127304358,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. glabrata,L. californica,Plant,wet,0.054,0.098,0.003,0.219,,,389.8048936,1.827997622,389.8048936,1.827997622,387.9419673,0.00034726,,,,,,,,,annual plant model
Godoy,Germain.2018,,,L. glabrata,C. melitensis,Plant,wet,0.054,0.18,0.001,0.728,,,389.8048936,839.0377604,389.8048936,839.0377604,17.23043508,0.529715518,,,,,,,,,annual plant model
Godoy,Germain.2018,,,M. nuttallia,A. patula,Plant,dry,0.045,0.001,0.611,0.001,,,1148.434898,0.063973852,1148.434898,0.063973852,1148.434898,0.006583782,,,,,,,,,annual plant model
Godoy,Germain.2018,,,M. nuttallia,S. gallica,Plant,dry,0.045,0.153,8.303,0.001,,,1148.434898,923.8187876,1148.434898,923.8187876,0.022871524,168.0031446,,,,,,,,,annual plant model
Godoy,Germain.2018,,,M. nuttallia,A. patula,Plant,wet,0.263,0.001,0.003,0.001,,,587.4785529,,587.4785529,,587.4785529,0.035724416,,,,,,,,,annual plant model
Godoy,Germain.2018,,,M. nuttallia,S. gallica,Plant,wet,0.263,0.119,8.227,0.001,,,587.4785529,989.3649172,587.4785529,989.3649172,0.008584383,740.2216498,,,,,,,,,annual plant model
Godoy,Germain.2018,,,P. campanularia,N. menziesii,Plant,dry,0.361,0.009,0.006,0.026,,,103.9463466,303.2388866,103.9463466,303.2388866,22.17602188,290.6052517,,,,,,,,,annual plant model
Godoy,Germain.2018,,,P. campanularia,M. arvensis,Plant,dry,0.361,0.136,0.002,0.001,,,103.9463466,3.770466774,103.9463466,3.770466774,35.02929627,0.454833567,,,,,,,,,annual plant model
Godoy,Germain.2018,,,P. campanularia,N. menziesii,Plant,wet,0.142,0.14,0.006,0.004,,,63.62757549,352.4263714,63.62757549,352.4263714,4.574225683,327.2134556,,,,,,,,,annual plant model
Godoy,Germain.2018,,,P. campanularia,M. arvensis,Plant,wet,0.142,0.107,0.004,0.001,,,63.62757549,9.64658715,63.62757549,9.64658715,46.86925245,3.331893381,,,,,,,,,annual plant model
Godoy,Germain.2018,,,S. columbariae,C. heterophylla,Plant,dry,0.13,0.518,0.847,0.001,,,305.330364,124.2947153,305.330364,124.2947153,1.507130574,67.06180047,,,,,,,,,annual plant model
Godoy,Germain.2018,,,S. columbariae,S. viridis,Plant,dry,0.13,0.177,0.444,0.038,,,305.330364,69.75130129,305.330364,69.75130129,1.762742998,0.769042301,,,,,,,,,annual plant model
Godoy,Germain.2018,,,S. columbariae,C. heterophylla,Plant,wet,0.231,2.358,0.403,0.001,,,318.9454214,727.9251865,318.9454214,727.9251865,2.547284204,375.7555465,,,,,,,,,annual plant model
Godoy,Germain.2018,,,S. columbariae,S. viridis,Plant,wet,0.231,0.126,0.128,0.07,,,318.9454214,75.61914781,318.9454214,75.61914781,4.141666873,0.775953382,,,,,,,,,annual plant model
Godoy,Germain.2018,,,U. lindleyi,M. elegans,Plant,dry,0.505,3.608,0.001,0.005,,,38.31930864,166.9184055,38.31930864,166.9184055,31.41416219,150.1373293,,,,,,,,,annual plant model
Godoy,Germain.2018,,,U. lindleyi,C. capillaris,Plant,dry,0.505,0.855,0.001,0.002,,,38.31930864,120.262073,38.31930864,120.262073,37.50098446,88.17400433,,,,,,,,,annual plant model
Godoy,Germain.2018,,,U. lindleyi,M. elegans,Plant,wet,0.384,1.271,0.069,0.001,,,35.92896999,323.6258081,35.92896999,323.6258081,20.41770151,276.2792263,,,,,,,,,annual plant model
Godoy,Germain.2018,,,U. lindleyi,C. capillaris,Plant,wet,0.384,1.342,0.003,0.002,,,35.92896999,75.51290382,35.92896999,75.51290382,7.084492911,71.13282567,,,,,,,,,annual plant model
Godoy,Germain.2018,,,V. microstachys,V. octoflora,Plant,dry,0.082,0.515,0.002,0.574,,,152.9453598,677.3039502,152.9453598,677.3039502,0.573209584,16.50569653,,,,,,,,,annual plant model
Godoy,Germain.2018,,,V. microstachys,V. myuros,Plant,dry,0.082,0.248,0.097,0.022,,,152.9453598,1126.948291,152.9453598,1126.948291,26.15477956,1.059516759,,,,,,,,,annual plant model
Godoy,Germain.2018,,,V. microstachys,V. octoflora,Plant,wet,0.099,0.456,0.083,0.302,,,235.8198309,314.7871783,235.8198309,314.7871783,0.66234605,49.12549228,,,,,,,,,annual plant model
Godoy,Germain.2018,,,V. microstachys,V. myuros,Plant,wet,0.099,0.2,0.227,0.002,,,235.8198309,923.8102097,235.8198309,923.8102097,1.396429958,1.284960909,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Chamaemelum fuscatum,Beta macrocarpa,Plant,control,0.1825,0.0201,0.1333,0,,,487.2054,72.1887,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Leontodon maroccanus,Beta macrocarpa,Plant,control,0.0891,0.0201,0.0266,0,,,130.1155,72.1887,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus elengans,Beta macrocarpa,Plant,control,0,0.0201,0,0.001,,,26.896,72.1887,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus sulcatus,Beta macrocarpa,Plant,control,0.0915,0.0201,0.05,0.0007,,,154.4548,72.1887,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Pulicaria paludosa,Beta macrocarpa,Plant,control,0.0001,0.0201,0.0001,0,,,1402.8764,72.1887,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Beta macrocarpa,Chamaemelum fuscatum,Plant,control,0.0201,0.1825,0,0.1333,,,72.1887,487.2054,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Leontodon maroccanus,Chamaemelum fuscatum,Plant,control,0.0891,0.1825,0.0267,0.128,,,130.1155,487.2054,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus elengans,Chamaemelum fuscatum,Plant,control,0,0.1825,0,0.187,,,26.896,487.2054,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus sulcatus,Chamaemelum fuscatum,Plant,control,0.0915,0.1825,0.0538,0.2608,,,154.4548,487.2054,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Pulicaria paludosa,Chamaemelum fuscatum,Plant,control,0.0001,0.1825,0.0429,0.0001,,,1402.8764,487.2054,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Beta macrocarpa,Leontodon maroccanus,Plant,control,0.0201,0.0891,0,0.0266,,,72.1887,130.1155,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Chamaemelum fuscatum,Leontodon maroccanus,Plant,control,0.1825,0.0891,0.128,0.0267,,,487.2054,130.1155,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus sulcatus,Leontodon maroccanus,Plant,control,0.0915,0.0891,0.5076,0.0267,,,154.4548,130.1155,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Pulicaria paludosa,Leontodon maroccanus,Plant,control,0.0001,0.0891,0.039,0.0691,,,1402.8764,130.1155,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Beta macrocarpa,Melilotus elengans,Plant,control,0.0201,0,0.001,0.0267,,,72.1887,130.1155,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Chamaemelum fuscatum,Melilotus elengans,Plant,control,0.1825,0,0.187,0,,,487.2054,26.896,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Leontodon maroccanus,Melilotus elengans,Plant,control,0.0891,0,0.0267,0,,,130.1155,26.896,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus elengans,Melilotus elengans,Plant,control,0,0,0,0,,,26.896,26.896,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus sulcatus,Melilotus elengans,Plant,control,0.0915,0,0.0477,0.1244,,,154.4548,26.896,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Pulicaria paludosa,Melilotus elengans,Plant,control,0.0001,0,0.0429,0.0286,,,1402.8764,26.896,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Beta macrocarpa,Melilotus sulcatus,Plant,control,0.0201,0.0915,0.0007,0.05,,,72.1887,154.4548,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Chamaemelum fuscatum,Melilotus sulcatus,Plant,control,0.1825,0.0915,0.2608,0.0538,,,487.2054,154.4548,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Leontodon maroccanus,Melilotus sulcatus,Plant,control,0.0891,0.0915,0.0691,0.5076,,,130.1155,154.4548,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus elengans,Melilotus sulcatus,Plant,control,0,0.0915,0.1244,0.0477,,,26.896,154.4548,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Pulicaria paludosa,Melilotus sulcatus,Plant,control,0.0001,0.0915,0.0001,0.05,,,1402.8764,154.4548,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Beta macrocarpa,Pulicaria paludosa,Plant,control,0.0201,0.0001,0,0.0001,,,72.1887,1402.8764,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Chamaemelum fuscatum,Pulicaria paludosa,Plant,control,0.1825,0.0001,0.0001,0.0429,,,487.2054,1402.8764,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Leontodon maroccanus,Pulicaria paludosa,Plant,control,0.0891,0.0001,0.0267,0.039,,,130.1155,1402.8764,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus elengans,Pulicaria paludosa,Plant,control,0,0.0001,0.0286,0.0429,,,26.896,1402.8764,,,,,,,,,,,,,annual plant model
Godoy,Lanuza.2018,,,Melilotus sulcatus,Pulicaria paludosa,Plant,control,0.0915,0.0001,0.05,0.0001,,,154.4548,1402.8764,,,,,,,,,,,,,annual plant model
Chesson 2012,Verseglou.2018,,,Agrotis,Cynosyrus,Plant,control,,,,,,,1,1,,,,,0.719,0.787,0.72,0.72,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Agrotis,Fragaria,Plant,control,,,,,,,1,1,,,,,0.719,0.649,0.86,0.86,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Agrotis,Pjleum,Plant,control,,,,,,,1,1,,,,,0.719,0.374,0.348,0.348,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Agrotis,Plantago,Plant,control,,,,,,,1,1,,,,,0.719,0.434,0.299,0.299,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Agrotis,Prunella,Plant,control,,,,,,,1,1,,,,,0.719,0.378,0.608,0.608,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Agrotis,Rumex,Plant,control,,,,,,,1,1,,,,,0.719,0.454,0.369,0.369,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Agrotis,Stellaria,Plant,control,,,,,,,1,1,,,,,0.719,0.691,0.803,0.803,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Agrotis,Plant,control,,,,,,,1,1,,,,,0.787,0.719,0.72,0.72,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Fragaria,Plant,control,,,,,,,1,1,,,,,0.787,0.649,0.104,0.104,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Pjleum,Plant,control,,,,,,,1,1,,,,,0.787,0.374,0.384,0.384,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Plantago,Plant,control,,,,,,,1,1,,,,,0.787,0.434,0.35,0.35,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Prunella,Plant,control,,,,,,,1,1,,,,,0.787,0.378,0.492,0.492,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Rumex,Plant,control,,,,,,,1,1,,,,,0.787,0.454,0.381,0.381,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Cynosyrus,Stellaria,Plant,control,,,,,,,1,1,,,,,0.787,0.691,0.476,0.476,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Agrotis,Plant,control,,,,,,,1,1,,,,,0.649,0.719,0.86,0.86,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Cynosyrus,Plant,control,,,,,,,1,1,,,,,0.649,0.787,0.104,0.104,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Pjleum,Plant,control,,,,,,,1,1,,,,,0.649,0.374,0.307,0.307,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Plantago,Plant,control,,,,,,,1,1,,,,,0.649,0.434,0.315,0.315,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Prunella,Plant,control,,,,,,,1,1,,,,,0.649,0.378,0.502,0.502,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Rumex,Plant,control,,,,,,,1,1,,,,,0.649,0.454,0.372,0.372,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Fragaria,Stellaria,Plant,control,,,,,,,1,1,,,,,0.649,0.691,0.325,0.325,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Agrotis,Plant,control,,,,,,,1,1,,,,,0.374,0.719,0.348,0.348,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Cynosyrus,Plant,control,,,,,,,1,1,,,,,0.374,0.787,0.384,0.384,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Fragaria,Plant,control,,,,,,,1,1,,,,,0.374,0.649,0.307,0.307,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Plantago,Plant,control,,,,,,,1,1,,,,,0.374,0.434,0.278,0.278,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Prunella,Plant,control,,,,,,,1,1,,,,,0.374,0.378,0.265,0.265,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Rumex,Plant,control,,,,,,,1,1,,,,,0.374,0.454,0.34,0.34,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Pjleum,Stellaria,Plant,control,,,,,,,1,1,,,,,0.374,0.691,0.397,0.397,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Agrotis,Plant,control,,,,,,,1,1,,,,,0.434,0.719,0.299,0.299,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Cynosyrus,Plant,control,,,,,,,1,1,,,,,0.434,0.787,0.35,0.35,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Fragaria,Plant,control,,,,,,,1,1,,,,,0.434,0.649,0.315,0.315,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Pjleum,Plant,control,,,,,,,1,1,,,,,0.434,0.374,0.278,0.278,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Prunella,Plant,control,,,,,,,1,1,,,,,0.434,0.378,0.331,0.331,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Rumex,Plant,control,,,,,,,1,1,,,,,0.434,0.454,0.328,0.328,,,,,Lotka-Volterra
Chesson 2012,Verseglou.2018,,,Plantago,Stellaria,Plant,control,,,,,,,1,1,,,,,0.434,0.691,0.325,0.325,,,,,Lotka-Volterra
